timestamp,kernel,impl,size,run_index,elapsed_ms,command
2026-08-04T22:38:04Z,mm,cuda,7000,5,591.085,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:06Z,mm,cuda,7000,6,591.209,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:07Z,mm,cuda,7000,7,590.658,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:08Z,mm,cuda,7000,8,616.222,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:10Z,mm,cuda,7000,9,616.761,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:11Z,mm,cuda,7000,10,603.270,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:12Z,mm,cuda,7000,11,597.415,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:14Z,mm,cuda,7000,12,589.351,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:15Z,mm,cuda,7000,13,590.721,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:16Z,mm,cuda,7000,14,589.992,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:18Z,mm,cuda,7000,15,609.971,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:19Z,mm,cuda,7000,16,607.188,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:20Z,mm,cuda,7000,17,596.906,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:21Z,mm,cuda,7000,18,595.801,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:23Z,mm,cuda,7000,19,591.973,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:24Z,mm,cuda,7000,20,591.727,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:25Z,mm,cuda,7000,21,589.579,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:27Z,mm,cuda,7000,22,588.948,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:28Z,mm,cuda,7000,23,605.518,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:29Z,mm,cuda,7000,24,633.712,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:31Z,mm,cuda,7000,25,611.786,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:32Z,mm,cuda,7000,26,604.218,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:33Z,mm,cuda,7000,27,587.864,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:35Z,mm,cuda,7000,28,591.956,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:36Z,mm,cuda,7000,29,590.026,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:37Z,mm,cuda,7000,30,591.444,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:41Z,mm,rust-gpu,9000,1,1164.181,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
